timestamp,client_ip,server_ip,client_port,server_port,ip_header_protocol,method,uri,host,referer,user-agent,cookie
2021-10-13 09:37:01.846419,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-14.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:02.825240,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-15.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:03.907927,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-16.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:04.888998,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-17.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:05.871673,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-18.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:06.853938,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-19.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:07.838522,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-20.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:08.818320,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-21.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:09.911305,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-22.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:10.896773,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-23.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:11.879816,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-24.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:12.864144,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-25.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:13.842866,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-26.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:14.832045,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-27.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:15.820856,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-28.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:16.912911,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-29.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:17.886792,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-30.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:18.864927,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-31.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:19.838476,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-32.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:20.916815,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-33.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:21.907824,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-34.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:22.881172,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-35.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:23.853938,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-36.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:24.826364,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-37.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:25.914185,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-38.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:26.889785,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-39.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:27.864344,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-40.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:28.838639,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-41.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:29.917166,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-42.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:30.895150,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-43.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:31.877707,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-44.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:32.860280,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-45.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:33.842627,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-46.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:34.839087,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-47.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:35.919399,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-48.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:36.898643,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-49.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:37.874306,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-50.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:38.878040,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-51.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:39.850910,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-52.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:40.831031,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-53.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:41.922735,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-54.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:42.901208,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-55.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:43.876980,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-56.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:44.851869,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-57.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:45.837721,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-58.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:46.926402,192.168.56.105,192.168.56.107,35996,80,6,GET,/mutillidae/index.php?page=labs/lab-59.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:47.859919,192.168.56.105,192.168.56.107,36008,80,6,GET,/mutillidae/index.php?page=labs/lab-60.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:48.873659,192.168.56.105,192.168.56.107,36008,80,6,GET,/mutillidae/index.php?page=documentation/installation.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:49.848489,192.168.56.105,192.168.56.107,36008,80,6,GET,/mutillidae/documentation/mutillidae-installation-on-xampp-win7.pdf,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:50.975093,192.168.56.105,192.168.56.107,36010,80,6,GET,/mutillidae/index.php?page=documentation/usage-instructions.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:51.876368,192.168.56.105,192.168.56.107,36010,80,6,GET,/mutillidae/index.php?page=documentation/vulnerabilities.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:52.854175,192.168.56.105,192.168.56.107,36010,80,6,GET,/mutillidae/index.php?page=credits.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:53.926908,192.168.56.105,192.168.56.107,36010,80,6,GET,/mutillidae/images/youtube-play-icon-40-40.png,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:54.870503,192.168.56.105,192.168.56.107,36010,80,6,GET,/mutillidae/images/twitter-bird-48-48.png,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:55.928718,192.168.56.105,192.168.56.107,36010,80,6,GET,/mutillidae/images/pdf-icon-48-48.png,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:56.873091,192.168.56.105,192.168.56.107,36010,80,6,GET,/mutillidae/images/down_arrow_16_16.png,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:57.929822,192.168.56.105,192.168.56.107,36010,80,6,GET,/mutillidae/images/link-icon-16-16.png,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:37:58.875112,192.168.56.105,192.168.56.107,36010,80,6,GET,/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=60,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:38:00.179279,192.168.56.105,192.168.56.107,36012,80,6,GET,/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=62,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:38:01.491941,192.168.56.105,192.168.56.107,36010,80,6,GET,/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=61,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:38:02.829857,192.168.56.105,192.168.56.107,36012,80,6,GET,/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=64,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:38:04.358130,192.168.56.105,192.168.56.107,36010,80,6,GET,/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=40,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:38:05.643559,192.168.56.105,192.168.56.107,36012,80,6,GET,/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=56,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:38:07.045079,192.168.56.105,192.168.56.107,36010,80,6,GET,/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=57,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:38:08.336792,192.168.56.105,192.168.56.107,36012,80,6,GET,/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=59,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:38:09.913644,192.168.56.105,192.168.56.107,36010,80,6,GET,/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=39,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:38:11.209168,192.168.56.105,192.168.56.107,36012,80,6,GET,/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=9,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:38:12.521104,192.168.56.105,192.168.56.107,36014,80,6,GET,/mutillidae/hints-page-wrapper.php?level1HintIncludeFile=1,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
